time,y,true_probs,oracle,oracle_80,constant_0.5,constant_0,constant_1,laplace,k29_epa,k29_poly3,k29_rbf0.01,mix_50_50_random_oracle,mix_80_20_random_oracle,mix_50_50_oracle_random,mix_80_20_oracle_random
191,0,0.3707143090276551,0.0,0.2,0.5,0,1,0.5520833333333334,0.734375,0.625,0.5615234375,0.0,0.0,0.5,0.5
192,0,0.5267050869349182,0.0,0.2,0.5,0,1,0.5492227979274611,0.5966796875,0.552734375,0.560546875,0.5,0.5,0.0,0.0
193,1,0.4960717181772504,1.0,0.8,0.5,0,1,0.5515463917525774,0.4853515625,0.498046875,0.55859375,1.0,0.5,0.5,1.0
194,1,0.3831906502258803,1.0,0.8,0.5,0,1,0.5538461538461539,0.5810546875,0.5439453125,0.5595703125,0.5,0.5,1.0,1.0
195,1,0.5523276660531754,1.0,0.8,0.5,0,1,0.5561224489795918,0.6591796875,0.5908203125,0.560546875,1.0,0.5,0.5,1.0
196,1,0.4828453668777752,1.0,0.8,0.5,0,1,0.5583756345177665,0.72265625,0.63671875,0.5615234375,0.5,1.0,1.0,0.5
197,1,0.5771790551213667,1.0,0.8,0.5,0,1,0.5606060606060606,0.7734375,0.6826171875,0.5625,1.0,0.5,0.5,1.0
198,0,0.5823504153963731,0.0,0.2,0.5,0,1,0.5577889447236181,0.814453125,0.7275390625,0.5625,0.5,0.5,0.0,0.0
199,1,0.716323594928069,1.0,0.8,0.5,0,1,0.56,0.666015625,0.6220703125,0.5615234375,1.0,0.5,0.5,1.0
200,0,0.6336527949436392,0.0,0.2,0.5,0,1,0.5572139303482587,0.7265625,0.6669921875,0.5625,0.5,0.5,0.0,0.0
201,0,0.4630818162057556,0.0,0.2,0.5,0,1,0.5544554455445545,0.59375,0.583984375,0.5615234375,0.0,0.0,0.5,0.5
202,1,0.4760620822424073,1.0,0.8,0.5,0,1,0.5566502463054187,0.484375,0.5244140625,0.560546875,0.5,0.5,1.0,1.0
203,0,0.6099659595887114,0.0,0.2,0.5,0,1,0.553921568627451,0.5791015625,0.5693359375,0.5615234375,0.0,0.5,0.5,0.0
204,0,0.5655263730722597,0.0,0.2,0.5,0,1,0.551219512195122,0.4736328125,0.5126953125,0.560546875,0.5,0.5,0.0,0.0
205,1,0.5640131526097591,1.0,0.8,0.5,0,1,0.5533980582524272,0.3876953125,0.466796875,0.5595703125,1.0,0.5,0.5,1.0
206,0,0.3383043955689165,0.0,0.2,0.5,0,1,0.5507246376811594,0.498046875,0.51171875,0.560546875,0.5,0.0,0.0,0.5
207,0,0.4975673875601064,0.0,0.2,0.5,0,1,0.5480769230769231,0.408203125,0.466796875,0.5595703125,0.0,0.5,0.5,0.0
208,1,0.4261969090794311,1.0,0.8,0.5,0,1,0.5502392344497608,0.3349609375,0.4287109375,0.55859375,0.5,0.5,1.0,1.0
209,0,0.5279924599043239,0.0,0.2,0.5,0,1,0.5476190476190477,0.4541015625,0.47265625,0.5595703125,0.0,0.5,0.5,0.0
210,0,0.4901849610357042,0.0,0.2,0.5,0,1,0.5450236966824644,0.373046875,0.4345703125,0.55859375,0.5,0.5,0.0,0.0
211,1,0.5910178908092591,1.0,0.8,0.5,0,1,0.5471698113207547,0.306640625,0.400390625,0.556640625,1.0,1.0,0.5,0.5
212,0,0.5317218215191302,0.0,0.2,0.5,0,1,0.5446009389671361,0.4296875,0.4453125,0.5576171875,0.5,0.5,0.0,0.0
213,0,0.5786327962108976,0.0,0.2,0.5,0,1,0.5420560747663551,0.353515625,0.41015625,0.556640625,0.0,0.5,0.5,0.0
214,1,0.4533580903264056,1.0,0.8,0.5,0,1,0.5441860465116279,0.291015625,0.3798828125,0.5556640625,0.5,0.5,1.0,1.0
215,0,0.4055553744081749,0.0,0.2,0.5,0,1,0.5416666666666666,0.416015625,0.4248046875,0.556640625,0.0,0.5,0.5,0.0
216,1,0.4589950306797451,1.0,0.8,0.5,0,1,0.543778801843318,0.3427734375,0.392578125,0.5556640625,0.5,1.0,1.0,0.5
217,0,0.4982979586138559,0.0,0.2,0.5,0,1,0.5412844036697247,0.458984375,0.4375,0.556640625,0.0,0.5,0.5,0.0
218,0,0.5379151735555082,0.0,0.2,0.5,0,1,0.5388127853881278,0.3779296875,0.4033203125,0.5556640625,0.5,0.5,0.0,0.0
219,1,0.7259308950690853,1.0,0.8,0.5,0,1,0.5409090909090909,0.3115234375,0.3740234375,0.5537109375,1.0,0.5,0.5,1.0
220,1,0.4957742848339357,1.0,0.8,0.5,0,1,0.5429864253393665,0.431640625,0.4189453125,0.5546875,0.5,0.5,1.0,1.0
221,0,0.4044054999507223,0.0,0.2,0.5,0,1,0.5405405405405406,0.53125,0.4619140625,0.5556640625,0.0,0.0,0.5,0.5
222,0,0.4654018224300613,0.0,0.2,0.5,0,1,0.5381165919282511,0.4384765625,0.42578125,0.5546875,0.5,0.5,0.0,0.0
223,0,0.4536404025353905,0.0,0.2,0.5,0,1,0.5357142857142857,0.3623046875,0.3935546875,0.5537109375,0.0,0.5,0.5,0.0
224,1,0.5481481473773462,1.0,0.8,0.5,0,1,0.5377777777777778,0.2998046875,0.3662109375,0.5517578125,0.5,0.5,1.0,1.0
225,1,0.3459202985555375,1.0,0.8,0.5,0,1,0.5398230088495575,0.4208984375,0.41015625,0.552734375,1.0,0.5,0.5,1.0
226,0,0.5063261994200332,0.0,0.2,0.5,0,1,0.5374449339207048,0.521484375,0.453125,0.5537109375,0.5,0.0,0.0,0.5
227,1,0.5156506537965375,1.0,0.8,0.5,0,1,0.5394736842105263,0.4306640625,0.41796875,0.552734375,1.0,0.5,0.5,1.0
228,0,0.5232181036200276,0.0,0.2,0.5,0,1,0.537117903930131,0.529296875,0.4619140625,0.5537109375,0.5,0.5,0.0,0.0
229,0,0.4402683931034637,0.0,0.2,0.5,0,1,0.5347826086956522,0.4384765625,0.42578125,0.552734375,0.0,0.5,0.5,0.0
230,0,0.4762078270263993,0.0,0.2,0.5,0,1,0.5324675324675324,0.3623046875,0.39453125,0.55078125,0.5,0.5,0.0,0.0
231,0,0.3575939091017468,0.0,0.2,0.5,0,1,0.5301724137931034,0.30078125,0.3662109375,0.548828125,0.0,0.0,0.5,0.5
232,0,0.4506680116637805,0.0,0.2,0.5,0,1,0.5278969957081545,0.25,0.3408203125,0.5458984375,0.5,0.5,0.0,0.0
233,0,0.4457138523983282,0.0,0.2,0.5,0,1,0.5256410256410257,0.2080078125,0.318359375,0.5419921875,0.0,0.5,0.5,0.0
234,1,0.5416050046261426,1.0,0.8,0.5,0,1,0.5276595744680851,0.173828125,0.2978515625,0.537109375,0.5,0.5,1.0,1.0
235,0,0.3843817568178087,0.0,0.2,0.5,0,1,0.5254237288135594,0.3115234375,0.3427734375,0.541015625,0.0,0.5,0.5,0.0
236,1,0.5781198101709993,1.0,0.8,0.5,0,1,0.5274261603375527,0.259765625,0.3193359375,0.5361328125,0.5,1.0,1.0,0.5
237,0,0.6494484544491369,0.0,0.2,0.5,0,1,0.5252100840336135,0.3837890625,0.3642578125,0.5400390625,0.0,0.5,0.5,0.0
238,1,0.2930014974986467,1.0,0.8,0.5,0,1,0.5271966527196653,0.3193359375,0.33984375,0.5361328125,0.5,0.5,1.0,1.0
239,1,0.5426258730778101,1.0,0.8,0.5,0,1,0.5291666666666667,0.4345703125,0.3828125,0.5390625,1.0,0.5,0.5,1.0
240,1,0.5676908035030246,1.0,0.8,0.5,0,1,0.5311203319502075,0.5302734375,0.42578125,0.5419921875,0.5,0.5,1.0,1.0
241,0,0.4362562974447771,0.0,0.2,0.5,0,1,0.5289256198347108,0.609375,0.46875,0.544921875,0.0,0.0,0.5,0.5
242,0,0.4602728185671202,0.0,0.2,0.5,0,1,0.5267489711934157,0.5068359375,0.4326171875,0.5419921875,0.5,0.5,0.0,0.0
243,1,0.4867119422413044,1.0,0.8,0.5,0,1,0.5286885245901639,0.421875,0.400390625,0.5390625,1.0,0.5,0.5,1.0
244,0,0.4702209120598272,0.0,0.2,0.5,0,1,0.5265306122448979,0.5185546875,0.443359375,0.541015625,0.5,0.5,0.0,0.0
245,1,0.4690987030952878,1.0,0.8,0.5,0,1,0.5284552845528455,0.431640625,0.41015625,0.5380859375,1.0,0.5,0.5,1.0
246,0,0.3323996193670023,0.0,0.2,0.5,0,1,0.5263157894736842,0.5263671875,0.4521484375,0.541015625,0.5,0.0,0.0,0.5
247,1,0.615233156478312,1.0,0.8,0.5,0,1,0.5282258064516129,0.4384765625,0.4189453125,0.5380859375,1.0,0.5,0.5,1.0
248,0,0.6079618592036822,0.0,0.2,0.5,0,1,0.5261044176706827,0.5322265625,0.4609375,0.5400390625,0.5,0.5,0.0,0.0
249,0,0.4186635740795797,0.0,0.2,0.5,0,1,0.524,0.443359375,0.42578125,0.5380859375,0.0,0.5,0.5,0.0
250,1,0.3533575672197486,1.0,0.8,0.5,0,1,0.5258964143426295,0.3701171875,0.39453125,0.53515625,0.5,0.5,1.0,1.0
251,1,0.5521064876452758,1.0,0.8,0.5,0,1,0.5277777777777778,0.474609375,0.4375,0.537109375,1.0,1.0,0.5,0.5
252,0,0.4424212030186933,0.0,0.2,0.5,0,1,0.525691699604743,0.5615234375,0.478515625,0.5390625,0.5,0.5,0.0,0.0
253,0,0.5141953163320779,0.0,0.2,0.5,0,1,0.5236220472440944,0.46875,0.44140625,0.537109375,0.0,0.5,0.5,0.0
254,0,0.4680671582854905,0.0,0.2,0.5,0,1,0.5215686274509804,0.3916015625,0.4091796875,0.5341796875,0.5,0.5,0.0,0.0
255,0,0.5691538751070186,0.0,0.2,0.5,0,1,0.51953125,0.328125,0.380859375,0.53125,0.0,0.5,0.5,0.0
256,0,0.5694749143656006,0.0,0.2,0.5,0,1,0.5175097276264592,0.2744140625,0.35546875,0.52734375,0.5,0.0,0.0,0.5
257,0,0.4274402621536415,0.0,0.2,0.5,0,1,0.5155038759689923,0.23046875,0.33203125,0.51953125,0.0,0.5,0.5,0.0
258,0,0.3616636044604944,0.0,0.2,0.5,0,1,0.5135135135135135,0.193359375,0.310546875,0.509765625,0.5,0.5,0.0,0.0
259,1,0.3417061602664918,1.0,0.8,0.5,0,1,0.5153846153846153,0.1630859375,0.291015625,0.501953125,1.0,0.5,0.5,1.0
260,0,0.5610379379107205,0.0,0.2,0.5,0,1,0.5134099616858238,0.296875,0.3349609375,0.5078125,0.5,0.5,0.0,0.0
261,0,0.3811140742215971,0.0,0.2,0.5,0,1,0.5114503816793893,0.2490234375,0.3134765625,0.5029296875,0.0,0.0,0.5,0.5
262,0,0.4493183645701312,0.0,0.2,0.5,0,1,0.5095057034220533,0.208984375,0.2939453125,0.49609375,0.5,0.5,0.0,0.0
263,0,0.4403685961549491,0.0,0.2,0.5,0,1,0.5075757575757576,0.17578125,0.275390625,0.248046875,0.0,0.5,0.5,0.0
264,1,0.4947432703730454,1.0,0.8,0.5,0,1,0.5094339622641509,0.1484375,0.2587890625,0.1240234375,0.5,0.5,1.0,1.0
265,0,0.3063720194153493,0.0,0.2,0.5,0,1,0.5075187969924813,0.283203125,0.3037109375,0.1865234375,0.0,0.5,0.5,0.0
266,0,0.5188778596793828,0.0,0.2,0.5,0,1,0.5056179775280899,0.23828125,0.28515625,0.1572265625,0.5,0.0,0.0,0.5
267,1,0.5523891023834205,1.0,0.8,0.5,0,1,0.5074626865671642,0.2001953125,0.267578125,0.1455078125,1.0,0.5,0.5,1.0
268,0,0.5088422087044662,0.0,0.2,0.5,0,1,0.5055762081784386,0.3271484375,0.3115234375,0.1640625,0.5,0.5,0.0,0.0
269,1,0.4689113828301528,1.0,0.8,0.5,0,1,0.5074074074074074,0.275390625,0.2919921875,0.1591796875,1.0,0.5,0.5,1.0
270,0,0.5097400166268783,0.0,0.2,0.5,0,1,0.5055350553505535,0.390625,0.3349609375,0.17578125,0.5,0.5,0.0,0.0
271,1,0.539904634564013,1.0,0.8,0.5,0,1,0.5073529411764706,0.3291015625,0.3134765625,0.171875,1.0,1.0,0.5,0.5
272,0,0.222740724357335,0.0,0.2,0.5,0,1,0.5054945054945055,0.435546875,0.3564453125,0.1865234375,0.5,0.5,0.0,0.0
273,1,0.6955912308250695,1.0,0.8,0.5,0,1,0.5072992700729927,0.3662109375,0.333984375,0.181640625,1.0,0.5,0.5,1.0
274,1,0.5390093322687927,1.0,0.8,0.5,0,1,0.509090909090909,0.466796875,0.375,0.2001953125,0.5,0.5,1.0,1.0
275,0,0.434759141761298,0.0,0.2,0.5,0,1,0.5072463768115942,0.5517578125,0.4169921875,0.2255859375,0.0,0.5,0.5,0.0
276,0,0.4609046624812399,0.0,0.2,0.5,0,1,0.5054151624548736,0.4638671875,0.3876953125,0.2177734375,0.5,0.0,0.0,0.5
277,1,0.5493741777349188,1.0,0.8,0.5,0,1,0.5071942446043165,0.390625,0.3623046875,0.212890625,1.0,0.5,0.5,1.0
278,1,0.4883896060965633,1.0,0.8,0.5,0,1,0.5089605734767025,0.4873046875,0.4033203125,0.224609375,0.5,0.5,1.0,1.0
279,0,0.2969315532218505,0.0,0.2,0.5,0,1,0.5071428571428571,0.568359375,0.4443359375,0.2392578125,0.0,0.5,0.5,0.0
280,0,0.7064492861359319,0.0,0.2,0.5,0,1,0.505338078291815,0.478515625,0.412109375,0.234375,0.5,0.5,0.0,0.0
281,0,0.4889459342767527,0.0,0.2,0.5,0,1,0.5035460992907801,0.4033203125,0.384765625,0.2314453125,0.0,0.0,0.5,0.5
282,0,0.60201727117158,0.0,0.2,0.5,0,1,0.5017667844522968,0.33984375,0.359375,0.228515625,0.5,0.5,0.0,0.0
283,0,0.4307950152215609,0.0,0.2,0.5,0,1,0.5,0.287109375,0.3359375,0.2255859375,0.0,0.5,0.5,0.0
284,0,0.6536377054245798,0.0,0.2,0.5,0,1,0.4982456140350877,0.2431640625,0.3154296875,0.2236328125,0.5,0.5,0.0,0.0
285,1,0.528634368889228,1.0,0.8,0.5,0,1,0.5,0.205078125,0.2958984375,0.2216796875,1.0,0.5,0.5,1.0
286,1,0.5608843834475451,1.0,0.8,0.5,0,1,0.5017421602787456,0.328125,0.3388671875,0.228515625,0.5,1.0,1.0,0.5
287,1,0.3954746633853045,1.0,0.8,0.5,0,1,0.5034722222222222,0.4326171875,0.3798828125,0.2353515625,1.0,0.5,0.5,1.0
288,1,0.6211145289682701,1.0,0.8,0.5,0,1,0.5051903114186851,0.5205078125,0.419921875,0.2451171875,0.5,0.5,1.0,1.0
289,0,0.5689818164534788,0.0,0.2,0.5,0,1,0.503448275862069,0.5947265625,0.4599609375,0.283203125,0.0,0.5,0.5,0.0
290,1,0.6301846229564998,1.0,0.8,0.5,0,1,0.5051546391752577,0.5029296875,0.4267578125,0.263671875,0.5,0.5,1.0,1.0
291,0,0.4371912440358421,0.0,0.2,0.5,0,1,0.5034246575342466,0.580078125,0.466796875,0.2783203125,0.0,0.0,0.5,0.5
292,0,0.4518972881539212,0.0,0.2,0.5,0,1,0.5017064846416383,0.490234375,0.4326171875,0.2734375,0.5,0.5,0.0,0.0
293,1,0.7303916697683942,1.0,0.8,0.5,0,1,0.5034013605442177,0.4150390625,0.4033203125,0.26953125,1.0,0.5,0.5,1.0
294,1,0.3939984177278453,1.0,0.8,0.5,0,1,0.5050847457627119,0.5048828125,0.443359375,0.27734375,0.5,0.5,1.0,1.0
295,0,0.4864050299321679,0.0,0.2,0.5,0,1,0.5033783783783784,0.5810546875,0.482421875,0.2900390625,0.0,0.5,0.5,0.0
296,1,0.6136891362602696,1.0,0.8,0.5,0,1,0.5050505050505051,0.4912109375,0.4462890625,0.283203125,0.5,1.0,1.0,0.5
297,1,0.5097724967714856,1.0,0.8,0.5,0,1,0.5067114093959731,0.5693359375,0.486328125,0.296875,1.0,0.5,0.5,1.0
298,0,0.5582953679753293,0.0,0.2,0.5,0,1,0.5050167224080268,0.6357421875,0.5263671875,0.396484375,0.5,0.5,0.0,0.0
299,0,0.4600550970737125,0.0,0.2,0.5,0,1,0.5033333333333333,0.5380859375,0.4833984375,0.3466796875,0.0,0.5,0.5,0.0
300,1,0.5370055887847519,1.0,0.8,0.5,0,1,0.5049833887043189,0.4560546875,0.447265625,0.322265625,0.5,0.5,1.0,1.0
301,0,0.3693473148264683,0.0,0.2,0.5,0,1,0.5033112582781457,0.5390625,0.4873046875,0.3369140625,0.0,0.0,0.5,0.5
302,1,0.6658130679618188,1.0,0.8,0.5,0,1,0.504950495049505,0.45703125,0.4501953125,0.33203125,0.5,0.5,1.0,1.0
303,1,0.488183595487143,1.0,0.8,0.5,0,1,0.506578947368421,0.5400390625,0.490234375,0.33984375,1.0,0.5,0.5,1.0
304,0,0.4319821796003149,0.0,0.2,0.5,0,1,0.5049180327868853,0.609375,0.529296875,0.3515625,0.5,0.5,0.0,0.0
305,1,0.5666383082031914,1.0,0.8,0.5,0,1,0.5065359477124183,0.517578125,0.486328125,0.3447265625,1.0,0.5,0.5,1.0
306,1,0.4539280212611447,1.0,0.8,0.5,0,1,0.50814332247557,0.58984375,0.525390625,0.3544921875,0.5,1.0,1.0,0.5
307,0,0.3665741528597246,0.0,0.2,0.5,0,1,0.5064935064935064,0.6513671875,0.564453125,0.375,0.0,0.5,0.5,0.0
308,0,0.3653282494202444,0.0,0.2,0.5,0,1,0.5048543689320388,0.5537109375,0.5166015625,0.365234375,0.5,0.5,0.0,0.0
309,1,0.5693773152690133,1.0,0.8,0.5,0,1,0.5064516129032258,0.470703125,0.4755859375,0.359375,1.0,0.5,0.5,1.0
310,0,0.4840426561853733,0.0,0.2,0.5,0,1,0.5048231511254019,0.5498046875,0.5146484375,0.3671875,0.5,0.5,0.0,0.0
311,0,0.486629844033156,0.0,0.2,0.5,0,1,0.5032051282051282,0.4677734375,0.474609375,0.36328125,0.0,0.0,0.5,0.5
312,1,0.6077743805976263,1.0,0.8,0.5,0,1,0.5047923322683706,0.3974609375,0.4404296875,0.359375,0.5,0.5,1.0,1.0
313,0,0.3873174191243256,0.0,0.2,0.5,0,1,0.5031847133757962,0.4873046875,0.4794921875,0.365234375,0.0,0.5,0.5,0.0
314,1,0.4269322247135175,1.0,0.8,0.5,0,1,0.5047619047619047,0.4150390625,0.4453125,0.3623046875,0.5,0.5,1.0,1.0
315,0,0.4615120190818724,0.0,0.2,0.5,0,1,0.5031645569620253,0.501953125,0.4833984375,0.3671875,0.0,0.5,0.5,0.0
316,1,0.5094351589317074,1.0,0.8,0.5,0,1,0.5047318611987381,0.427734375,0.4482421875,0.3642578125,0.5,1.0,1.0,0.5
317,0,0.4957828548709421,0.0,0.2,0.5,0,1,0.5031446540880503,0.5126953125,0.486328125,0.3681640625,0.0,0.5,0.5,0.0
318,1,0.4713112807610092,1.0,0.8,0.5,0,1,0.5047021943573667,0.4365234375,0.451171875,0.3662109375,0.5,0.5,1.0,1.0
319,0,0.4938373597904352,0.0,0.2,0.5,0,1,0.503125,0.51953125,0.4892578125,0.3701171875,0.0,0.5,0.5,0.0
320,0,0.4892694723708825,0.0,0.2,0.5,0,1,0.5015576323987538,0.443359375,0.4541015625,0.3681640625,0.5,0.5,0.0,0.0
321,1,0.4280395611448207,1.0,0.8,0.5,0,1,0.5031055900621118,0.3779296875,0.4228515625,0.365234375,1.0,1.0,0.5,0.5
322,1,0.4187007011445922,1.0,0.8,0.5,0,1,0.5046439628482973,0.4697265625,0.4609375,0.369140625,0.5,0.5,1.0,1.0
323,1,0.527451635772394,1.0,0.8,0.5,0,1,0.5061728395061729,0.546875,0.4990234375,0.3740234375,1.0,0.5,0.5,1.0
324,0,0.4109084917004472,0.0,0.2,0.5,0,1,0.5046153846153846,0.61328125,0.537109375,0.3818359375,0.5,0.5,0.0,0.0
325,1,0.3842644740809146,1.0,0.8,0.5,0,1,0.5061349693251533,0.5234375,0.4951171875,0.376953125,1.0,0.5,0.5,1.0
326,0,0.4687707748874307,0.0,0.2,0.5,0,1,0.5045871559633027,0.59375,0.5322265625,0.3837890625,0.5,0.0,0.0,0.5
327,1,0.4842332983836184,1.0,0.8,0.5,0,1,0.5060975609756098,0.5068359375,0.4912109375,0.3798828125,1.0,0.5,0.5,1.0
328,0,0.725672349729821,0.0,0.2,0.5,0,1,0.5045592705167173,0.5791015625,0.5283203125,0.3857421875,0.5,0.5,0.0,0.0
329,0,0.4295299724143766,0.0,0.2,0.5,0,1,0.503030303030303,0.494140625,0.4873046875,0.3818359375,0.0,0.5,0.5,0.0
330,1,0.5943260724969495,1.0,0.8,0.5,0,1,0.5045317220543807,0.4228515625,0.453125,0.37890625,0.5,0.5,1.0,1.0
331,0,0.5747188334204631,0.0,0.2,0.5,0,1,0.5030120481927711,0.5068359375,0.490234375,0.3837890625,0.0,0.0,0.5,0.5
332,1,0.3811055044796264,1.0,0.8,0.5,0,1,0.5045045045045045,0.4326171875,0.455078125,0.380859375,0.5,0.5,1.0,1.0
333,0,0.57732529774026,0.0,0.2,0.5,0,1,0.5029940119760479,0.5146484375,0.4931640625,0.384765625,0.0,0.5,0.5,0.0
334,0,0.3816119359806682,0.0,0.2,0.5,0,1,0.5014925373134328,0.4404296875,0.45703125,0.3828125,0.5,0.5,0.0,0.0
335,0,0.2340827762003259,0.0,0.2,0.5,0,1,0.5,0.376953125,0.4267578125,0.3798828125,0.0,0.5,0.5,0.0
336,0,0.5606319524359381,0.0,0.2,0.5,0,1,0.4985163204747774,0.3232421875,0.3984375,0.3779296875,0.5,0.0,0.0,0.5
337,1,0.3244109416562281,1.0,0.8,0.5,0,1,0.5,0.27734375,0.3740234375,0.3759765625,1.0,0.5,0.5,1.0
338,1,0.5450934461805915,1.0,0.8,0.5,0,1,0.5014749262536873,0.3798828125,0.412109375,0.37890625,0.5,0.5,1.0,1.0
339,1,0.4315989102262783,1.0,0.8,0.5,0,1,0.5029411764705882,0.46875,0.44921875,0.3818359375,1.0,0.5,0.5,1.0
340,0,0.6659550796189873,0.0,0.2,0.5,0,1,0.501466275659824,0.544921875,0.4873046875,0.3857421875,0.5,0.5,0.0,0.0
341,0,0.6068509399316009,0.0,0.2,0.5,0,1,0.5,0.466796875,0.4521484375,0.3837890625,0.0,0.0,0.5,0.5
342,1,0.4546614196148612,1.0,0.8,0.5,0,1,0.5014577259475219,0.400390625,0.421875,0.3818359375,0.5,0.5,1.0,1.0
343,0,0.4312162388971318,0.0,0.2,0.5,0,1,0.5,0.486328125,0.4599609375,0.384765625,0.0,0.5,0.5,0.0
344,0,0.3785922596905879,0.0,0.2,0.5,0,1,0.4985507246376812,0.4169921875,0.4287109375,0.3828125,0.5,0.5,0.0,0.0
345,1,0.4559077367707408,1.0,0.8,0.5,0,1,0.5,0.357421875,0.4013671875,0.380859375,1.0,0.5,0.5,1.0
346,0,0.4719644504815491,0.0,0.2,0.5,0,1,0.4985590778097982,0.44921875,0.4384765625,0.3837890625,0.5,0.0,0.0,0.5
347,0,0.4635306455608314,0.0,0.2,0.5,0,1,0.4971264367816091,0.384765625,0.41015625,0.3818359375,0.0,0.5,0.5,0.0
348,0,0.5156703855272364,0.0,0.2,0.5,0,1,0.495702005730659,0.3310546875,0.384765625,0.380859375,0.5,0.5,0.0,0.0
349,0,0.5578521497728879,0.0,0.2,0.5,0,1,0.4942857142857143,0.2841796875,0.361328125,0.37890625,0.0,0.5,0.5,0.0
350,0,0.5349654456993174,0.0,0.2,0.5,0,1,0.4928774928774929,0.2451171875,0.3408203125,0.376953125,0.5,0.5,0.0,0.0
351,1,0.4235856076093557,1.0,0.8,0.5,0,1,0.4943181818181818,0.2109375,0.3212890625,0.3759765625,1.0,1.0,0.5,0.5
352,0,0.3562208526198421,0.0,0.2,0.5,0,1,0.4929178470254957,0.3203125,0.359375,0.3779296875,0.5,0.5,0.0,0.0
353,0,0.6364531848102472,0.0,0.2,0.5,0,1,0.4915254237288136,0.2763671875,0.337890625,0.376953125,0.0,0.5,0.5,0.0
354,1,0.4310550815450062,1.0,0.8,0.5,0,1,0.4929577464788732,0.2373046875,0.3193359375,0.375,0.5,0.5,1.0,1.0
355,0,0.434770640006498,0.0,0.2,0.5,0,1,0.4915730337078651,0.34375,0.357421875,0.3779296875,0.0,0.5,0.5,0.0
356,0,0.4478810687698889,0.0,0.2,0.5,0,1,0.4901960784313725,0.2958984375,0.3359375,0.3759765625,0.5,0.0,0.0,0.5
357,0,0.3156930449843351,0.0,0.2,0.5,0,1,0.4888268156424581,0.2548828125,0.3173828125,0.375,0.0,0.5,0.5,0.0
358,0,0.4522025995959513,0.0,0.2,0.5,0,1,0.4874651810584958,0.2197265625,0.2998046875,0.3740234375,0.5,0.5,0.0,0.0
359,0,0.4520344185992052,0.0,0.2,0.5,0,1,0.4861111111111111,0.189453125,0.283203125,0.3720703125,0.0,0.5,0.5,0.0
360,1,0.5620358298343513,1.0,0.8,0.5,0,1,0.4875346260387811,0.1630859375,0.267578125,0.37109375,0.5,0.5,1.0,1.0
361,1,0.5698457149107337,1.0,0.8,0.5,0,1,0.4889502762430939,0.2783203125,0.306640625,0.373046875,1.0,1.0,0.5,0.5
362,0,0.500377088908627,0.0,0.2,0.5,0,1,0.4876033057851239,0.3779296875,0.3447265625,0.375,0.5,0.5,0.0,0.0
363,1,0.5931848374114304,1.0,0.8,0.5,0,1,0.489010989010989,0.326171875,0.3251953125,0.3740234375,1.0,0.5,0.5,1.0
364,1,0.5339964983801262,1.0,0.8,0.5,0,1,0.4904109589041096,0.4189453125,0.36328125,0.3759765625,0.5,0.5,1.0,1.0
365,1,0.4984317888397445,1.0,0.8,0.5,0,1,0.4918032786885246,0.5,0.400390625,0.3779296875,1.0,0.5,0.5,1.0
366,1,0.5160928168298223,1.0,0.8,0.5,0,1,0.4931880108991825,0.5693359375,0.4365234375,0.3798828125,0.5,1.0,1.0,0.5
367,0,0.4809346506418601,0.0,0.2,0.5,0,1,0.4918478260869565,0.62890625,0.47265625,0.3818359375,0.0,0.5,0.5,0.0
368,1,0.460515048596655,1.0,0.8,0.5,0,1,0.4932249322493225,0.5419921875,0.44140625,0.380859375,0.5,0.5,1.0,1.0
369,1,0.4732266463106033,1.0,0.8,0.5,0,1,0.4945945945945946,0.60546875,0.4775390625,0.3828125,1.0,0.5,0.5,1.0
370,0,0.3871988668529993,0.0,0.2,0.5,0,1,0.4932614555256064,0.6591796875,0.513671875,0.384765625,0.5,0.5,0.0,0.0
371,1,0.5280441705316296,1.0,0.8,0.5,0,1,0.4946236559139785,0.5693359375,0.4765625,0.3837890625,1.0,1.0,0.5,0.5
372,0,0.4006876389070419,0.0,0.2,0.5,0,1,0.4932975871313673,0.6279296875,0.5126953125,0.3857421875,0.5,0.5,0.0,0.0
373,1,0.5841631264073637,1.0,0.8,0.5,0,1,0.4946524064171123,0.5419921875,0.4755859375,0.384765625,1.0,0.5,0.5,1.0
374,1,0.4750541419839051,1.0,0.8,0.5,0,1,0.496,0.6044921875,0.51171875,0.38671875,0.5,0.5,1.0,1.0
375,1,0.5049494981650091,1.0,0.8,0.5,0,1,0.4973404255319149,0.6591796875,0.5478515625,0.3896484375,1.0,0.5,0.5,1.0
376,0,0.5493836776280956,0.0,0.2,0.5,0,1,0.4960212201591512,0.705078125,0.583984375,0.3955078125,0.5,0.0,0.0,0.5
377,1,0.5643314465062927,1.0,0.8,0.5,0,1,0.4973544973544973,0.609375,0.53515625,0.3916015625,1.0,0.5,0.5,1.0
378,0,0.3429376591366547,0.0,0.2,0.5,0,1,0.496042216358839,0.662109375,0.5712890625,0.3974609375,0.5,0.5,0.0,0.0
379,1,0.4793096323836028,1.0,0.8,0.5,0,1,0.4973684210526315,0.572265625,0.525390625,0.3935546875,1.0,0.5,0.5,1.0
380,1,0.5880178912080782,1.0,0.8,0.5,0,1,0.4986876640419947,0.630859375,0.5615234375,0.3994140625,0.5,0.5,1.0,1.0
